id,name,student,task,time,randomness,data
17184,edit-program,8621,23.0,2017-12-13T14:58:03.238530Z,1041166788,"{'task_session_id': 1164, 'program': 'lsrrll'}"
17185,edit-program,8617,11.0,2017-12-13T14:58:05.357708Z,543519339,"{'task_session_id': 1165, 'program': 'R5{ss}'}"
17186,edit-program,8618,11.0,2017-12-13T14:58:05.561398Z,672441185,"{'task_session_id': 1167, 'program': 'R8{s}'}"
17187,edit-program,8620,11.0,2017-12-13T14:58:05.800894Z,582146362,"{'task_session_id': 1168, 'program': 'R4{s}'}"
17188,edit-program,8621,23.0,2017-12-13T14:58:06.199377Z,1032733280,"{'task_session_id': 1164, 'program': 'lsrrllf'}"
17189,edit-program,8620,11.0,2017-12-13T14:58:07.942290Z,291881392,"{'task_session_id': 1168, 'program': 'R4{ss}'}"
17190,edit-program,8619,14.0,2017-12-13T14:58:08.800010Z,893177539,"{'task_session_id': 1166, 'program': 'l'}"
17191,run-program,8617,11.0,2017-12-13T14:58:12.866014Z,13647681,"{'task_session_id': 1165, 'program': 'R5{ss}', 'correct': False}"
17192,run-program,8621,23.0,2017-12-13T14:58:13.408571Z,348346964,"{'task_session_id': 1164, 'program': 'lsrrllf', 'correct': True}"
17193,run-program,8618,11.0,2017-12-13T14:58:13.892120Z,115128732,"{'task_session_id': 1167, 'program': 'R8{s}', 'correct': True}"
17194,run-program,8620,11.0,2017-12-13T14:58:15.215988Z,920011845,"{'task_session_id': 1168, 'program': 'R4{ss}', 'correct': True}"
17195,edit-program,8617,11.0,2017-12-13T14:58:17.188955Z,859377310,"{'task_session_id': 1165, 'program': 'R4{ss}'}"
17196,run-program,8619,14.0,2017-12-13T14:58:17.671699Z,476014968,"{'task_session_id': 1166, 'program': 'l', 'correct': False}"
17197,start-task,8618,13.0,2017-12-13T14:58:20.394780Z,890040590,{'task_session_id': 1169}
17198,run-program,8617,11.0,2017-12-13T14:58:23.951499Z,887833153,"{'task_session_id': 1165, 'program': 'R4{ss}', 'correct': True}"
17199,start-task,8621,11.0,2017-12-13T14:58:27.426966Z,437358168,{'task_session_id': 1170}
17200,edit-program,8619,14.0,2017-12-13T14:58:28.075431Z,554423529,"{'task_session_id': 1166, 'program': ''}"
17201,watch-instruction,8621,,2017-12-13T14:58:29.310319Z,112992717,{'instruction': 'energy-status'}
17202,watch-instruction,8621,,2017-12-13T14:58:30.887100Z,154946829,{'instruction': 'length-limit'}
17203,edit-program,8619,14.0,2017-12-13T14:58:31.008903Z,399461035,"{'task_session_id': 1166, 'program': 's'}"
17204,watch-instruction,8621,,2017-12-13T14:58:32.130929Z,60210946,{'instruction': 'block.repeat'}
17205,edit-program,8619,14.0,2017-12-13T14:58:32.861110Z,377994577,"{'task_session_id': 1166, 'program': 'sl'}"
17206,edit-program,8618,13.0,2017-12-13T14:58:33.177475Z,86822776,"{'task_session_id': 1169, 'program': 'R2{}'}"
17207,start-task,8617,12.0,2017-12-13T14:58:33.431135Z,766185766,{'task_session_id': 1171}
17208,run-program,8619,14.0,2017-12-13T14:58:35.717470Z,295167433,"{'task_session_id': 1166, 'program': 'sl', 'correct': False}"
17209,edit-program,8621,11.0,2017-12-13T14:58:37.690327Z,528815609,"{'task_session_id': 1170, 'program': 'R2{}'}"
17210,edit-program,8618,13.0,2017-12-13T14:58:37.731106Z,116510904,"{'task_session_id': 1169, 'program': 'R2{f}'}"
17211,edit-program,8618,13.0,2017-12-13T14:58:39.944798Z,452649922,"{'task_session_id': 1169, 'program': 'R4{f}'}"
17212,watch-instruction,8617,,2017-12-13T14:58:41.917872Z,771592492,{'instruction': 'object.wormhole'}
17213,edit-program,8621,11.0,2017-12-13T14:58:42.118446Z,233040986,"{'task_session_id': 1170, 'program': 'R4{}'}"
17214,run-program,8618,13.0,2017-12-13T14:58:44.060416Z,401260734,"{'task_session_id': 1169, 'program': 'R4{f}', 'correct': False}"
17215,edit-program,8617,12.0,2017-12-13T14:58:51.413028Z,886996444,"{'task_session_id': 1171, 'program': 'l'}"
17216,edit-program,8618,13.0,2017-12-13T14:58:51.832294Z,653024084,"{'task_session_id': 1169, 'program': 'R4{f}R2{}'}"
17217,edit-program,8621,11.0,2017-12-13T14:58:52.647532Z,945942677,"{'task_session_id': 1170, 'program': 'R4{s}'}"
17218,edit-program,8617,12.0,2017-12-13T14:58:54.414425Z,340804465,"{'task_session_id': 1171, 'program': 'll'}"
17219,edit-program,8621,11.0,2017-12-13T14:58:55.048320Z,1020952248,"{'task_session_id': 1170, 'program': 'R4{sf}'}"
17220,edit-program,8618,13.0,2017-12-13T14:58:56.947078Z,252491763,"{'task_session_id': 1169, 'program': 'R4{f}R3{}'}"
17221,start-task,8620,21.0,2017-12-13T14:59:00.032942Z,384216749,{'task_session_id': 1172}
17222,edit-program,8618,13.0,2017-12-13T14:59:00.157639Z,819903322,"{'task_session_id': 1169, 'program': 'R4{f}R3{l}'}"
17223,watch-instruction,8617,,2017-12-13T14:59:01.128701Z,294994619,{'instruction': 'block.fly'}
17224,run-program,8621,11.0,2017-12-13T14:59:01.437013Z,578057520,"{'task_session_id': 1170, 'program': 'R4{sf}', 'correct': True}"
17225,watch-instruction,8620,,2017-12-13T14:59:02.218206Z,842776616,{'instruction': 'length-limit'}
17226,watch-instruction,8617,,2017-12-13T14:59:03.084606Z,133829474,{'instruction': 'block.shoot'}
17227,watch-instruction,8620,,2017-12-13T14:59:06.603926Z,19064113,{'instruction': 'block.repeat'}
17228,run-program,8618,13.0,2017-12-13T14:59:06.861619Z,343620655,"{'task_session_id': 1169, 'program': 'R4{f}R3{l}', 'correct': False}"
17229,edit-program,8618,13.0,2017-12-13T14:59:10.071290Z,118114984,"{'task_session_id': 1169, 'program': 'R4{f}R3{l}R2{}'}"
17230,edit-program,8618,13.0,2017-12-13T14:59:11.676321Z,59680746,"{'task_session_id': 1169, 'program': 'R4{f}R3{l}R3{}'}"
17231,edit-program,8617,12.0,2017-12-13T14:59:13.005527Z,240600205,"{'task_session_id': 1171, 'program': 'lll'}"
17232,edit-program,8618,13.0,2017-12-13T14:59:13.991462Z,226216755,"{'task_session_id': 1169, 'program': 'R4{f}R3{l}R3{f}'}"
17233,edit-program,8617,12.0,2017-12-13T14:59:16.836286Z,67749497,"{'task_session_id': 1171, 'program': 'llll'}"
17234,start-task,8620,14.0,2017-12-13T14:59:17.449484Z,64350388,{'task_session_id': 1173}
17235,start-task,8621,13.0,2017-12-13T14:59:19.230358Z,292535953,{'task_session_id': 1174}
17236,run-program,8617,12.0,2017-12-13T14:59:19.472324Z,516072745,"{'task_session_id': 1171, 'program': 'llll', 'correct': False}"
17237,edit-program,8619,14.0,2017-12-13T14:59:20.209564Z,917873158,"{'task_session_id': 1166, 'program': 'sr'}"
17238,run-program,8618,13.0,2017-12-13T14:59:21.713630Z,476433877,"{'task_session_id': 1169, 'program': 'R4{f}R3{l}R3{f}', 'correct': False}"
17239,run-program,8619,14.0,2017-12-13T14:59:23.166920Z,122613004,"{'task_session_id': 1166, 'program': 'sr', 'correct': False}"
17240,edit-program,8617,12.0,2017-12-13T14:59:24.180488Z,636562076,"{'task_session_id': 1171, 'program': 'lllr'}"
17241,edit-program,8617,12.0,2017-12-13T14:59:26.301919Z,875856366,"{'task_session_id': 1171, 'program': 'llrr'}"
17242,edit-program,8617,12.0,2017-12-13T14:59:28.934869Z,807576215,"{'task_session_id': 1171, 'program': 'lrrr'}"
17243,edit-program,8619,14.0,2017-12-13T14:59:30.612305Z,156692639,"{'task_session_id': 1166, 'program': 'srl'}"
17244,edit-program,8618,13.0,2017-12-13T14:59:31.599114Z,927275497,"{'task_session_id': 1169, 'program': 'R4{f}R3{l}R4{f}'}"
17245,edit-program,8617,12.0,2017-12-13T14:59:31.724062Z,439911335,"{'task_session_id': 1171, 'program': 'rrrr'}"
17246,run-program,8619,14.0,2017-12-13T14:59:34.079895Z,232605026,"{'task_session_id': 1166, 'program': 'srl', 'correct': True}"
17247,run-program,8617,12.0,2017-12-13T14:59:35.952640Z,278695816,"{'task_session_id': 1171, 'program': 'rrrr', 'correct': True}"
17248,run-program,8618,13.0,2017-12-13T14:59:39.506428Z,744457118,"{'task_session_id': 1169, 'program': 'R4{f}R3{l}R4{f}', 'correct': True}"
17249,start-task,8619,10.0,2017-12-13T14:59:43.577201Z,991046096,{'task_session_id': 1175}
17250,edit-program,8620,14.0,2017-12-13T14:59:44.424303Z,1046782101,"{'task_session_id': 1173, 'program': 'f'}"
17251,edit-program,8621,13.0,2017-12-13T14:59:44.607488Z,902399473,"{'task_session_id': 1174, 'program': 'R2{}'}"
17252,start-task,8618,21.0,2017-12-13T14:59:45.385849Z,938533084,{'task_session_id': 1176}
17253,edit-program,8621,13.0,2017-12-13T14:59:47.549536Z,969809972,"{'task_session_id': 1174, 'program': 'R4{}'}"
17254,start-task,8617,24.0,2017-12-13T14:59:47.903646Z,249223880,{'task_session_id': 1177}
17255,edit-program,8618,21.0,2017-12-13T14:59:49.914253Z,153072898,"{'task_session_id': 1176, 'program': 'f'}"
17256,edit-program,8620,14.0,2017-12-13T14:59:50.167611Z,635192668,"{'task_session_id': 1173, 'program': ''}"
17257,watch-instruction,8617,,2017-12-13T14:59:50.509960Z,567527265,{'instruction': 'length-limit'}
17258,edit-program,8621,13.0,2017-12-13T14:59:50.683053Z,1002837495,"{'task_session_id': 1174, 'program': 'R4{f}'}"
17259,edit-program,8619,10.0,2017-12-13T14:59:52.089603Z,260052403,"{'task_session_id': 1175, 'program': 's'}"
17260,edit-program,8620,14.0,2017-12-13T14:59:52.412260Z,253172109,"{'task_session_id': 1173, 'program': 'f'}"
17261,edit-program,8618,21.0,2017-12-13T14:59:52.801404Z,637708474,"{'task_session_id': 1176, 'program': 'fr'}"
17262,edit-program,8620,14.0,2017-12-13T14:59:54.695289Z,220691864,"{'task_session_id': 1173, 'program': ''}"
17263,edit-program,8618,21.0,2017-12-13T14:59:55.450445Z,290585539,"{'task_session_id': 1176, 'program': 'frr'}"
17264,edit-program,8620,14.0,2017-12-13T14:59:57.892667Z,1052553585,"{'task_session_id': 1173, 'program': 's'}"
17265,edit-program,8619,10.0,2017-12-13T14:59:59.895212Z,933485236,"{'task_session_id': 1175, 'program': 'sf'}"
17266,edit-program,8620,14.0,2017-12-13T15:00:00.292878Z,147416476,"{'task_session_id': 1173, 'program': 'ss'}"
17267,edit-program,8618,21.0,2017-12-13T15:00:01.280405Z,933585317,"{'task_session_id': 1176, 'program': 'frrR2{}'}"
17268,edit-program,8621,13.0,2017-12-13T15:00:01.834263Z,108108183,"{'task_session_id': 1174, 'program': 'R4{f}R2{}'}"
17269,edit-program,8619,10.0,2017-12-13T15:00:02.182811Z,93920379,"{'task_session_id': 1175, 'program': 'sff'}"
17270,run-program,8620,14.0,2017-12-13T15:00:03.560077Z,82468437,"{'task_session_id': 1173, 'program': 'ss', 'correct': False}"
17271,run-program,8619,10.0,2017-12-13T15:00:05.834528Z,745564352,"{'task_session_id': 1175, 'program': 'sff', 'correct': True}"
17272,edit-program,8621,13.0,2017-12-13T15:00:06.656647Z,610577325,"{'task_session_id': 1174, 'program': 'R4{f}R4{}'}"
17273,edit-program,8621,13.0,2017-12-13T15:00:11.255415Z,251582609,"{'task_session_id': 1174, 'program': 'R4{f}R4{l}'}"
17274,edit-program,8620,14.0,2017-12-13T15:00:11.803485Z,999622891,"{'task_session_id': 1173, 'program': ''}"
17275,edit-program,8618,21.0,2017-12-13T15:00:13.091396Z,249145348,"{'task_session_id': 1176, 'program': 'f'}"
17276,start-task,8619,12.0,2017-12-13T15:00:14.740004Z,351466045,{'task_session_id': 1178}
17277,edit-program,8620,14.0,2017-12-13T15:00:17.020695Z,668674494,"{'task_session_id': 1173, 'program': 'f'}"
17278,edit-program,8617,24.0,2017-12-13T15:00:19.443147Z,631973606,"{'task_session_id': 1177, 'program': 'R2{}'}"
17279,watch-instruction,8619,,2017-12-13T15:00:19.805949Z,127387610,{'instruction': 'object.wormhole'}
17280,edit-program,8620,14.0,2017-12-13T15:00:19.868035Z,342719090,"{'task_session_id': 1173, 'program': 'fr'}"
17281,edit-program,8617,24.0,2017-12-13T15:00:21.575599Z,530590857,"{'task_session_id': 1177, 'program': 'R2{r}'}"
17282,edit-program,8617,24.0,2017-12-13T15:00:24.156608Z,481892641,"{'task_session_id': 1177, 'program': 'R4{r}'}"
17283,edit-program,8618,21.0,2017-12-13T15:00:24.488803Z,938859228,"{'task_session_id': 1176, 'program': 'fR2{r}'}"
17284,edit-program,8621,13.0,2017-12-13T15:00:24.585715Z,611483861,"{'task_session_id': 1174, 'program': 'R4{f}R4{l}R2{}'}"
17285,edit-program,8620,14.0,2017-12-13T15:00:25.380791Z,287990925,"{'task_session_id': 1173, 'program': 'frl'}"
17286,edit-program,8621,13.0,2017-12-13T15:00:26.466301Z,312326735,"{'task_session_id': 1174, 'program': 'R4{f}R4{l}R4{}'}"
17287,edit-program,8621,13.0,2017-12-13T15:00:28.611873Z,811749214,"{'task_session_id': 1174, 'program': 'R4{f}R4{l}R4{f}'}"
17288,run-program,8620,14.0,2017-12-13T15:00:28.833107Z,618981281,"{'task_session_id': 1173, 'program': 'frl', 'correct': True}"
17289,edit-program,8618,21.0,2017-12-13T15:00:29.316218Z,845840213,"{'task_session_id': 1176, 'program': 'fR4{r}'}"
17290,edit-program,8619,12.0,2017-12-13T15:00:29.897629Z,946429838,"{'task_session_id': 1178, 'program': 'r'}"
17291,edit-program,8619,12.0,2017-12-13T15:00:31.997356Z,522859290,"{'task_session_id': 1178, 'program': 'rr'}"
17292,edit-program,8618,21.0,2017-12-13T15:00:32.038657Z,463415884,"{'task_session_id': 1176, 'program': 'fR4{r}f'}"
17293,edit-program,8617,24.0,2017-12-13T15:00:35.622384Z,589970435,"{'task_session_id': 1177, 'program': 'R4{r}l'}"
17294,run-program,8618,21.0,2017-12-13T15:00:37.227217Z,33512941,"{'task_session_id': 1176, 'program': 'fR4{r}f', 'correct': True}"
17295,run-program,8621,13.0,2017-12-13T15:00:38.020669Z,464896466,"{'task_session_id': 1174, 'program': 'R4{f}R4{l}R4{f}', 'correct': False}"
17296,edit-program,8621,13.0,2017-12-13T15:00:39.610278Z,486100055,"{'task_session_id': 1174, 'program': 'R4{f}R3{l}R4{f}'}"
17297,edit-program,8619,12.0,2017-12-13T15:00:40.089469Z,173964682,"{'task_session_id': 1178, 'program': 'rrr'}"
17298,edit-program,8617,24.0,2017-12-13T15:00:40.233037Z,229657731,"{'task_session_id': 1177, 'program': 'R4{r}lf'}"
17299,start-task,8620,23.0,2017-12-13T15:00:41.797912Z,451231237,{'task_session_id': 1179}
17300,edit-program,8619,12.0,2017-12-13T15:00:41.891218Z,511354428,"{'task_session_id': 1178, 'program': 'rrrr'}"
17301,start-task,8618,1.0,2017-12-13T15:00:43.224741Z,1015540517,{'task_session_id': 1180}
17302,run-program,8619,12.0,2017-12-13T15:00:46.062021Z,815053671,"{'task_session_id': 1178, 'program': 'rrrr', 'correct': True}"
17303,edit-program,8617,24.0,2017-12-13T15:00:46.316565Z,345597940,"{'task_session_id': 1177, 'program': ''}"
17304,run-program,8621,13.0,2017-12-13T15:00:48.310342Z,206854606,"{'task_session_id': 1174, 'program': 'R4{f}R3{l}R4{f}', 'correct': True}"
17305,edit-program,8618,1.0,2017-12-13T15:00:49.986273Z,849828054,"{'task_session_id': 1180, 'program': 'R2{}'}"
17306,start-task,8619,8.0,2017-12-13T15:00:55.556855Z,202236578,{'task_session_id': 1181}
17307,start-task,8620,3.0,2017-12-13T15:00:58.486987Z,795164320,{'task_session_id': 1182}
17308,edit-program,8618,1.0,2017-12-13T15:00:59.053534Z,106648233,"{'task_session_id': 1180, 'program': 'R2{s}'}"
17309,watch-instruction,8620,,2017-12-13T15:01:02.714221Z,275267865,{'instruction': 'block.while'}
17310,edit-program,8619,8.0,2017-12-13T15:01:02.999936Z,1052194171,"{'task_session_id': 1181, 'program': 'r'}"
17311,edit-program,8618,1.0,2017-12-13T15:01:05.461073Z,1051518247,"{'task_session_id': 1180, 'program': ''}"
17312,start-task,8617,8.0,2017-12-13T15:01:09.085940Z,749483147,{'task_session_id': 1183}
17313,start-task,8621,21.0,2017-12-13T15:01:11.323311Z,700599818,{'task_session_id': 1184}
17314,edit-program,8619,8.0,2017-12-13T15:01:12.296457Z,285350778,"{'task_session_id': 1181, 'program': 'rs'}"
17315,edit-program,8617,8.0,2017-12-13T15:01:15.706989Z,69431067,"{'task_session_id': 1183, 'program': 'l'}"
17316,edit-program,8619,8.0,2017-12-13T15:01:16.736559Z,459965203,"{'task_session_id': 1181, 'program': 'rss'}"
17317,edit-program,8621,21.0,2017-12-13T15:01:19.684434Z,1040518653,"{'task_session_id': 1184, 'program': 'f'}"
17318,edit-program,8620,3.0,2017-12-13T15:01:20.019113Z,782308970,"{'task_session_id': 1182, 'program': 'W{}'}"
17319,edit-program,8617,8.0,2017-12-13T15:01:24.292384Z,748502165,"{'task_session_id': 1183, 'program': 'ls'}"
17320,edit-program,8620,3.0,2017-12-13T15:01:24.626087Z,579294301,"{'task_session_id': 1182, 'program': 'W!b{}'}"
17321,edit-program,8619,8.0,2017-12-13T15:01:25.802866Z,363687069,"{'task_session_id': 1181, 'program': 'rssf'}"
17322,edit-program,8619,8.0,2017-12-13T15:01:28.055365Z,987480029,"{'task_session_id': 1181, 'program': 'rssff'}"
17323,edit-program,8617,8.0,2017-12-13T15:01:29.251303Z,610277378,"{'task_session_id': 1183, 'program': 'lss'}"
17324,run-program,8620,3.0,2017-12-13T15:01:30.517680Z,335693070,"{'task_session_id': 1182, 'program': 'W!b{}', 'correct': False}"
17325,edit-program,8621,21.0,2017-12-13T15:01:31.481342Z,52447877,"{'task_session_id': 1184, 'program': 'fR2{}'}"
17326,edit-program,8618,1.0,2017-12-13T15:01:32.025843Z,822894310,"{'task_session_id': 1180, 'program': 's'}"
17327,run-program,8619,8.0,2017-12-13T15:01:32.745681Z,50803182,"{'task_session_id': 1181, 'program': 'rssff', 'correct': True}"
17328,edit-program,8617,8.0,2017-12-13T15:01:33.596745Z,713859132,"{'task_session_id': 1183, 'program': 'lssf'}"
17329,edit-program,8621,21.0,2017-12-13T15:01:34.798691Z,1027615759,"{'task_session_id': 1184, 'program': 'fR2{r}'}"
17330,edit-program,8617,8.0,2017-12-13T15:01:35.439540Z,480287543,"{'task_session_id': 1183, 'program': 'lssff'}"
17331,edit-program,8621,21.0,2017-12-13T15:01:38.635513Z,644439558,"{'task_session_id': 1184, 'program': 'fR2{r}R2{}'}"
17332,edit-program,8621,21.0,2017-12-13T15:01:39.968224Z,431588904,"{'task_session_id': 1184, 'program': 'fR2{r}R3{}'}"
17333,run-program,8617,8.0,2017-12-13T15:01:40.356715Z,543480288,"{'task_session_id': 1183, 'program': 'lssff', 'correct': False}"
17334,start-task,8619,19.0,2017-12-13T15:01:41.486936Z,264373219,{'task_session_id': 1185}
17335,edit-program,8618,1.0,2017-12-13T15:01:44.913125Z,861325784,"{'task_session_id': 1180, 'program': 'R2{}s'}"
17336,edit-program,8617,8.0,2017-12-13T15:01:45.597011Z,127123122,"{'task_session_id': 1183, 'program': 'l'}"
17337,edit-program,8618,1.0,2017-12-13T15:01:46.306530Z,717324861,"{'task_session_id': 1180, 'program': 'R2{}'}"
17338,edit-program,8618,1.0,2017-12-13T15:01:46.803134Z,1019568596,"{'task_session_id': 1180, 'program': 'R2{s}'}"
17339,edit-program,8617,8.0,2017-12-13T15:01:47.180498Z,711950602,"{'task_session_id': 1183, 'program': ''}"
17340,edit-program,8617,8.0,2017-12-13T15:01:49.106054Z,569547368,"{'task_session_id': 1183, 'program': 'r'}"
17341,run-program,8621,21.0,2017-12-13T15:01:49.107289Z,814001424,"{'task_session_id': 1184, 'program': 'fR2{r}R3{}', 'correct': False}"
17342,edit-program,8618,1.0,2017-12-13T15:01:50.223067Z,1032623137,"{'task_session_id': 1180, 'program': 'R2{sr}'}"
17343,edit-program,8621,21.0,2017-12-13T15:01:52.963189Z,656263845,"{'task_session_id': 1184, 'program': 'f'}"
17344,edit-program,8617,8.0,2017-12-13T15:01:53.385544Z,774516832,"{'task_session_id': 1183, 'program': 'rssff'}"
17345,edit-program,8621,21.0,2017-12-13T15:01:53.944533Z,584437931,"{'task_session_id': 1184, 'program': ''}"
17346,edit-program,8618,1.0,2017-12-13T15:01:55.418457Z,28043633,"{'task_session_id': 1180, 'program': 'R4{sr}'}"
17347,run-program,8617,8.0,2017-12-13T15:01:57.937881Z,428612993,"{'task_session_id': 1183, 'program': 'rssff', 'correct': True}"
17348,edit-program,8618,1.0,2017-12-13T15:01:58.132064Z,950566737,"{'task_session_id': 1180, 'program': 'R4{sr}f'}"
17349,edit-program,8621,21.0,2017-12-13T15:01:58.417628Z,499188624,"{'task_session_id': 1184, 'program': 'R2{r}R3{f}'}"
17350,edit-program,8620,3.0,2017-12-13T15:01:59.950281Z,967596384,"{'task_session_id': 1182, 'program': 'W!y{}'}"
17351,run-program,8621,21.0,2017-12-13T15:02:00.904742Z,167175478,"{'task_session_id': 1184, 'program': 'R2{r}R3{f}', 'correct': False}"
17352,edit-program,8619,19.0,2017-12-13T15:02:01.076825Z,1047551882,"{'task_session_id': 1185, 'program': 'l'}"
17353,start-task,8617,19.0,2017-12-13T15:02:04.051007Z,520947123,{'task_session_id': 1186}
17354,run-program,8620,3.0,2017-12-13T15:02:05.388996Z,630015918,"{'task_session_id': 1182, 'program': 'W!y{}', 'correct': False}"
17355,run-program,8618,1.0,2017-12-13T15:02:05.471625Z,130517970,"{'task_session_id': 1180, 'program': 'R4{sr}f', 'correct': True}"
17356,edit-program,8620,3.0,2017-12-13T15:02:07.253501Z,117149537,"{'task_session_id': 1182, 'program': 'W{}'}"
17357,edit-program,8619,19.0,2017-12-13T15:02:08.538342Z,313289544,"{'task_session_id': 1185, 'program': 'lf'}"
17358,edit-program,8619,19.0,2017-12-13T15:02:10.623289Z,1051378970,"{'task_session_id': 1185, 'program': 'lff'}"
17359,start-task,8618,46.0,2017-12-13T15:02:20.321145Z,123741469,{'task_session_id': 1187}
17360,watch-instruction,8620,,2017-12-13T15:02:20.673552Z,554309805,{'instruction': 'block.color'}
17361,run-program,8620,3.0,2017-12-13T15:02:26.362971Z,772549097,"{'task_session_id': 1182, 'program': 'W{}', 'correct': False}"
17362,edit-program,8620,3.0,2017-12-13T15:02:27.879365Z,888543368,"{'task_session_id': 1182, 'program': ''}"
17363,edit-program,8620,3.0,2017-12-13T15:02:29.638642Z,77429284,"{'task_session_id': 1182, 'program': 'W{}'}"
17364,edit-program,8621,21.0,2017-12-13T15:02:30.007272Z,976806270,"{'task_session_id': 1184, 'program': 'R2{r}R3{}'}"
17365,edit-program,8621,21.0,2017-12-13T15:02:31.164771Z,298884506,"{'task_session_id': 1184, 'program': 'fR2{r}R3{}'}"
17366,edit-program,8618,46.0,2017-12-13T15:02:32.063765Z,21869344,"{'task_session_id': 1187, 'program': 'l'}"
17367,edit-program,8617,19.0,2017-12-13T15:02:35.497070Z,209443810,"{'task_session_id': 1186, 'program': 's'}"
17368,start-task,8620,12.0,2017-12-13T15:02:38.034068Z,566336886,{'task_session_id': 1188}
17369,run-program,8617,19.0,2017-12-13T15:02:38.233169Z,243708095,"{'task_session_id': 1186, 'program': 's', 'correct': False}"
