id,student,task,solved,start,end,time_spent
843,7540,2,True,2017-12-05T09:19:09.181065Z,2017-12-05T09:21:30.765757Z,141
827,6750,8,True,2017-12-02T20:13:12.601723Z,2017-12-02T20:18:14.946547Z,302
866,7578,14,True,2017-12-05T12:05:31.805365Z,2017-12-05T12:06:59.383565Z,87
837,6960,49,True,2017-12-03T12:33:10.023816Z,2017-12-03T12:33:36.805830Z,26
857,3979,8,True,2017-12-05T09:53:58.934610Z,2017-12-05T09:54:16.483139Z,17
844,7540,26,True,2017-12-05T09:21:40.868819Z,2017-12-05T09:21:54.301921Z,13
855,3974,55,True,2017-12-05T09:53:14.606891Z,2017-12-05T09:54:19.482635Z,64
858,3979,13,False,2017-12-05T09:54:22.057687Z,2017-12-05T09:54:22.057703Z,0
848,7540,19,True,2017-12-05T09:23:34.658670Z,2017-12-05T09:26:44.866701Z,190
859,3974,5,False,2017-12-05T09:54:22.311277Z,2017-12-05T09:54:22.311304Z,0
838,6960,19,False,2017-12-03T12:33:48.279059Z,2017-12-03T12:40:31.763683Z,403
851,3979,26,True,2017-12-05T09:52:16.887305Z,2017-12-05T09:52:41.110365Z,24
854,3979,6,True,2017-12-05T09:52:59.448574Z,2017-12-05T09:53:39.829406Z,40
862,7559,26,False,2017-12-05T10:35:59.259896Z,2017-12-05T10:36:37.961736Z,38
863,6012,44,False,2017-12-05T11:31:59.338635Z,2017-12-05T11:31:59.338652Z,0
853,3979,51,True,2017-12-05T09:52:47.495626Z,2017-12-05T09:52:55.433498Z,7
870,7578,57,True,2017-12-05T12:09:03.291910Z,2017-12-05T12:09:55.211724Z,51
869,7578,11,True,2017-12-05T12:08:15.393726Z,2017-12-05T12:09:00.301851Z,44
868,7578,12,True,2017-12-05T12:07:52.960438Z,2017-12-05T12:08:09.121607Z,16
864,7578,31,True,2017-12-05T12:03:24.599442Z,2017-12-05T12:05:18.219268Z,113
874,7640,26,True,2017-12-05T16:42:14.874689Z,2017-12-05T16:42:32.847803Z,17
871,7578,21,False,2017-12-05T12:09:58.799200Z,2017-12-05T12:12:06.727434Z,127
872,7589,51,False,2017-12-05T12:51:50.630233Z,2017-12-05T12:51:55.397913Z,4
873,7640,31,True,2017-12-05T16:38:59.421554Z,2017-12-05T16:42:08.474094Z,189
877,7668,11,True,2017-12-05T18:49:59.951457Z,2017-12-05T18:50:56.873863Z,56
876,7640,23,True,2017-12-05T16:44:37.311631Z,2017-12-05T16:46:49.321189Z,132
878,7668,12,True,2017-12-05T18:51:05.225363Z,2017-12-05T18:51:28.347187Z,23
880,7668,32,False,2017-12-05T18:51:52.561617Z,2017-12-05T18:51:52.561643Z,0
879,7668,2,True,2017-12-05T18:51:33.671192Z,2017-12-05T18:51:43.972004Z,10
881,7869,26,False,2017-12-06T10:32:40.713450Z,2017-12-06T10:33:31.238907Z,50
882,7953,49,False,2017-12-06T16:34:54.796580Z,2017-12-06T16:34:54.796596Z,0
883,6012,44,False,2017-12-06T16:43:40.460463Z,2017-12-06T16:43:40.460472Z,0
885,6012,44,False,2017-12-07T11:01:48.556753Z,2017-12-07T11:01:48.556765Z,0
884,7965,51,False,2017-12-06T17:35:17.177737Z,2017-12-06T17:36:06.523611Z,49
886,8250,44,True,2017-12-07T15:25:46.157170Z,2017-12-07T15:27:26.349241Z,100
888,8250,12,False,2017-12-07T15:27:51.935190Z,2017-12-07T15:27:51.935212Z,0
887,8250,51,True,2017-12-07T15:27:31.423567Z,2017-12-07T15:27:45.482331Z,14
889,8250,31,False,2017-12-07T15:28:36.668944Z,2017-12-07T15:28:36.668961Z,0
890,8256,44,False,2017-12-07T15:50:29.107518Z,2017-12-07T15:51:45.097384Z,75
891,8453,25,False,2017-12-08T07:15:45.826132Z,2017-12-08T07:15:45.826148Z,0
892,8477,51,True,2017-12-08T09:11:19.067651Z,2017-12-08T09:11:40.438263Z,21
906,8587,31,True,2017-12-09T11:28:01.781129Z,2017-12-09T11:28:22.129465Z,20
893,8477,44,True,2017-12-08T09:11:44.878883Z,2017-12-08T09:12:16.339570Z,31
983,8593,25,False,2017-12-11T12:33:00.477281Z,2017-12-11T12:33:27.480042Z,27
929,5096,46,True,2017-12-10T10:02:42.186367Z,2017-12-10T10:23:22.977124Z,1240
971,8592,3,False,2017-12-11T11:02:22.967155Z,2017-12-11T11:04:32.608227Z,129
966,8592,11,True,2017-12-11T10:51:48.595680Z,2017-12-11T10:53:53.583685Z,124
962,8592,8,True,2017-12-11T10:41:50.820228Z,2017-12-11T10:42:18.554656Z,27
894,8477,12,True,2017-12-08T09:12:22.560434Z,2017-12-08T09:13:19.034676Z,56
907,8587,8,True,2017-12-09T11:28:26.079874Z,2017-12-09T11:29:17.574437Z,51
948,8477,18,False,2017-12-10T16:14:47.584173Z,2017-12-10T16:19:04.523389Z,256
908,8587,10,True,2017-12-09T11:29:26.780593Z,2017-12-09T11:29:51.881843Z,25
951,8477,1,True,2017-12-10T16:38:27.769338Z,2017-12-10T16:39:58.093235Z,90
919,8588,21,False,2017-12-09T20:42:47.349857Z,2017-12-09T20:44:37.428294Z,110
930,5096,38,True,2017-12-10T10:23:38.279739Z,2017-12-10T10:24:40.383823Z,62
920,8588,51,True,2017-12-09T20:44:43.254410Z,2017-12-09T20:44:48.368948Z,5
1003,8597,24,False,2017-12-12T15:30:53.737946Z,2017-12-12T15:30:53.737970Z,0
957,8592,25,True,2017-12-11T10:38:40.263205Z,2017-12-11T10:38:52.029460Z,11
921,8588,1,False,2017-12-09T20:44:51.549301Z,2017-12-09T20:45:35.436547Z,43
979,8592,21,False,2017-12-11T11:12:21.291222Z,2017-12-11T11:16:27.625224Z,246
943,8477,25,True,2017-12-10T15:01:54.761260Z,2017-12-10T15:03:58.575350Z,123
922,8588,49,True,2017-12-09T20:45:41.369837Z,2017-12-09T20:45:59.202197Z,17
949,8477,6,True,2017-12-10T16:19:46.204340Z,2017-12-10T16:22:03.102328Z,136
931,5096,37,True,2017-12-10T10:24:55.788503Z,2017-12-10T10:25:55.622438Z,59
923,8588,2,True,2017-12-09T20:46:06.709681Z,2017-12-09T20:46:18.477086Z,11
924,8588,26,True,2017-12-09T20:46:24.051580Z,2017-12-09T20:46:43.898578Z,19
909,8587,18,False,2017-12-09T11:29:55.709212Z,2017-12-09T11:34:26.751907Z,271
984,8594,2,True,2017-12-11T13:09:17.679387Z,2017-12-11T13:10:14.827444Z,57
895,8477,23,False,2017-12-08T09:13:23.767535Z,2017-12-08T09:19:26.693188Z,362
896,6012,44,False,2017-12-08T16:09:02.956496Z,2017-12-08T16:09:02.956511Z,0
940,8477,46,True,2017-12-10T14:52:27.860224Z,2017-12-10T14:56:36.530611Z,248
897,8581,51,True,2017-12-08T17:14:31.168258Z,2017-12-08T17:14:39.639746Z,8
898,8582,51,True,2017-12-08T17:15:17.859808Z,2017-12-08T17:15:25.865067Z,8
900,8587,2,True,2017-12-09T11:22:04.289905Z,2017-12-09T11:35:32.797471Z,808
925,8588,31,True,2017-12-09T20:46:50.284946Z,2017-12-09T20:47:08.456260Z,18
926,8588,6,False,2017-12-09T20:47:14.144379Z,2017-12-09T20:47:14.144397Z,0
899,8584,44,True,2017-12-08T17:16:00.735939Z,2017-12-08T17:16:11.479800Z,10
985,6012,44,False,2017-12-11T14:13:13.036495Z,2017-12-11T14:13:13.036509Z,0
958,8592,49,True,2017-12-11T10:38:58.785483Z,2017-12-11T10:39:37.471141Z,38
986,6012,44,False,2017-12-12T07:30:13.643105Z,2017-12-12T07:30:13.643121Z,0
959,8592,51,True,2017-12-11T10:39:43.497209Z,2017-12-11T10:39:49.166094Z,5
932,5096,36,True,2017-12-10T10:27:06.363191Z,2017-12-10T10:40:15.866763Z,789
903,8587,19,False,2017-12-09T11:24:24.477628Z,2017-12-09T11:36:33.633684Z,729
901,8587,25,True,2017-12-09T11:23:48.824621Z,2017-12-09T11:24:05.892306Z,17
902,8587,51,True,2017-12-09T11:24:11.236651Z,2017-12-09T11:24:17.724869Z,6
933,5096,62,False,2017-12-10T10:40:33.662741Z,2017-12-10T10:40:33.662768Z,0
934,8589,31,False,2017-12-10T12:08:08.006811Z,2017-12-10T12:08:08.006826Z,0
987,8595,31,False,2017-12-12T09:31:16.461627Z,2017-12-12T09:31:16.461656Z,0
988,8596,4,False,2017-12-12T09:56:50.443673Z,2017-12-12T09:56:50.443697Z,0
910,8587,46,False,2017-12-09T11:37:18.017470Z,2017-12-09T11:38:24.846161Z,66
974,8592,1,True,2017-12-11T11:08:48.074112Z,2017-12-11T11:17:21.289932Z,513
911,8587,60,False,2017-12-09T11:38:53.946918Z,2017-12-09T11:40:05.166493Z,71
912,8587,33,False,2017-12-09T11:40:27.656835Z,2017-12-09T11:40:27.656852Z,0
913,6012,44,False,2017-12-09T15:41:16.248931Z,2017-12-09T15:41:16.248940Z,0
975,8592,6,True,2017-12-11T11:09:16.929303Z,2017-12-11T11:10:19.713103Z,62
946,8477,57,False,2017-12-10T15:10:06.777341Z,2017-12-10T16:13:23.149704Z,3796
944,8477,13,True,2017-12-10T15:04:03.017567Z,2017-12-10T15:06:49.971637Z,166
914,8588,44,True,2017-12-09T20:40:41.949879Z,2017-12-09T20:41:11.168403Z,29
937,8477,31,True,2017-12-10T14:43:34.131091Z,2017-12-10T14:48:51.594881Z,317
915,8588,25,True,2017-12-09T20:41:16.431006Z,2017-12-09T20:41:29.772356Z,13
976,8592,38,False,2017-12-11T11:10:53.135819Z,2017-12-11T11:10:53.135837Z,0
980,8592,47,False,2017-12-11T11:17:23.747359Z,2017-12-11T11:17:23.747388Z,0
904,8587,26,True,2017-12-09T11:27:00.066496Z,2017-12-09T11:27:17.323553Z,17
998,8597,2,True,2017-12-12T15:26:02.189203Z,2017-12-12T15:26:25.297449Z,23
963,8592,19,True,2017-12-11T10:42:23.850328Z,2017-12-11T10:45:09.498282Z,165
916,8588,8,True,2017-12-09T20:41:34.138911Z,2017-12-09T20:41:58.658873Z,24
905,8587,12,True,2017-12-09T11:27:21.501769Z,2017-12-09T11:27:42.592319Z,21
945,8477,38,True,2017-12-10T15:07:15.192174Z,2017-12-10T15:09:59.598008Z,164
977,8592,14,True,2017-12-11T11:10:58.509324Z,2017-12-11T11:11:36.763145Z,38
917,8588,10,True,2017-12-09T20:42:01.900504Z,2017-12-09T20:42:19.814243Z,17
947,8477,49,True,2017-12-10T16:13:56.099838Z,2017-12-10T16:14:37.679613Z,41
927,5096,6,True,2017-12-10T09:59:20.287481Z,2017-12-10T10:01:28.531622Z,128
918,8588,14,True,2017-12-09T20:42:22.814823Z,2017-12-09T20:42:43.057206Z,20
935,8477,23,False,2017-12-10T14:22:59.654928Z,2017-12-10T14:25:49.029925Z,169
936,8477,19,True,2017-12-10T14:38:19.855729Z,2017-12-10T14:51:10.283850Z,770
941,8477,21,True,2017-12-10T14:56:43.644113Z,2017-12-10T14:59:55.745300Z,192
928,5096,1,False,2017-12-10T10:01:44.871436Z,2017-12-10T10:02:21.721524Z,36
938,8477,10,True,2017-12-10T14:51:15.893472Z,2017-12-10T14:51:32.637314Z,16
942,8477,53,False,2017-12-10T15:00:10.246382Z,2017-12-10T15:01:37.138947Z,86
967,8592,13,True,2017-12-11T10:53:58.245057Z,2017-12-11T10:55:58.692630Z,120
994,8477,3,True,2017-12-12T11:50:36.409422Z,2017-12-12T11:51:06.302841Z,29
970,8592,46,True,2017-12-11T11:00:20.244432Z,2017-12-11T11:19:24.240586Z,1143
939,8477,8,True,2017-12-10T14:51:39.181530Z,2017-12-10T14:52:23.284688Z,44
978,8592,10,True,2017-12-11T11:11:45.628999Z,2017-12-11T11:11:57.662684Z,12
960,8592,12,True,2017-12-11T10:39:53.350610Z,2017-12-11T10:41:10.072894Z,76
969,8592,57,False,2017-12-11T11:00:15.106621Z,2017-12-11T11:07:30.444164Z,435
964,8592,23,True,2017-12-11T10:45:12.763462Z,2017-12-11T10:46:07.183567Z,54
961,8592,44,True,2017-12-11T10:41:13.066530Z,2017-12-11T10:41:23.284645Z,10
968,8592,41,False,2017-12-11T10:57:27.855771Z,2017-12-11T10:59:57.480277Z,149
952,8477,47,False,2017-12-10T16:40:02.301613Z,2017-12-10T17:11:45.469149Z,1903
953,6012,44,False,2017-12-11T06:03:36.446742Z,2017-12-11T06:03:36.446757Z,0
950,8477,52,True,2017-12-10T16:22:12.235045Z,2017-12-10T16:38:21.841834Z,969
956,8592,2,True,2017-12-11T09:59:11.748388Z,2017-12-11T10:41:48.140617Z,2556
954,8590,51,True,2017-12-11T07:31:18.513908Z,2017-12-11T07:31:45.140973Z,26
955,8590,44,False,2017-12-11T07:31:50.125894Z,2017-12-11T07:31:50.125922Z,0
981,8592,55,False,2017-12-11T11:19:36.773288Z,2017-12-11T11:19:36.773313Z,0
973,8592,26,True,2017-12-11T11:08:28.794563Z,2017-12-11T11:08:45.198277Z,16
965,8592,18,True,2017-12-11T10:46:10.659770Z,2017-12-11T10:57:24.482279Z,673
992,8477,56,True,2017-12-12T11:36:30.355315Z,2017-12-12T11:42:38.144670Z,367
972,8592,31,True,2017-12-11T11:08:24.850021Z,2017-12-11T11:09:10.740428Z,45
1007,8601,2,False,2017-12-12T17:38:10.870743Z,2017-12-12T17:38:10.870767Z,0
989,8596,37,False,2017-12-12T09:57:33.231120Z,2017-12-12T09:59:21.018931Z,107
991,8477,18,True,2017-12-12T11:33:56.752707Z,2017-12-12T11:36:24.319788Z,147
982,8593,26,False,2017-12-11T12:30:16.135404Z,2017-12-11T12:32:46.803296Z,150
990,5386,19,False,2017-12-12T10:53:16.015249Z,2017-12-12T10:54:50.849037Z,94
995,8477,37,False,2017-12-12T11:51:12.168602Z,2017-12-12T11:53:36.645715Z,144
1004,8598,51,False,2017-12-12T16:21:52.217631Z,2017-12-12T16:24:15.727162Z,143
996,8597,25,True,2017-12-12T15:25:13.479143Z,2017-12-12T15:25:45.571251Z,32
997,8597,26,False,2017-12-12T15:25:50.028248Z,2017-12-12T15:25:50.028273Z,0
999,8597,10,True,2017-12-12T15:26:32.938518Z,2017-12-12T15:26:56.337218Z,23
993,8477,27,False,2017-12-12T11:42:45.829875Z,2017-12-12T11:50:00.481521Z,434
1000,8597,19,False,2017-12-12T15:26:59.939505Z,2017-12-12T15:28:31.584549Z,91
1001,8597,6,False,2017-12-12T15:29:21.892272Z,2017-12-12T15:29:21.892290Z,0
1002,8597,4,False,2017-12-12T15:30:17.967777Z,2017-12-12T15:30:17.967802Z,0
1006,8600,26,True,2017-12-12T17:37:42.988454Z,2017-12-12T17:40:12.843855Z,149
1008,8600,49,True,2017-12-12T17:40:20.660293Z,2017-12-12T17:40:38.496788Z,17
1009,8600,23,True,2017-12-12T17:40:45.999123Z,2017-12-12T17:46:26.847309Z,340
1005,8600,44,True,2017-12-12T17:36:52.696381Z,2017-12-12T17:46:45.890655Z,593
1010,8600,14,True,2017-12-12T17:46:51.709053Z,2017-12-12T17:47:13.070191Z,21
1011,8600,31,True,2017-12-12T17:47:17.524058Z,2017-12-12T17:47:39.418758Z,21
1012,8600,57,True,2017-12-12T17:47:47.342518Z,2017-12-12T17:51:45.861875Z,238
1013,8600,8,True,2017-12-12T17:51:50.360726Z,2017-12-12T17:53:00.403748Z,70
1014,8600,46,True,2017-12-12T17:53:04.067142Z,2017-12-12T17:56:32.696521Z,208
1015,8600,11,True,2017-12-12T17:56:38.128638Z,2017-12-12T17:58:57.049325Z,138
1016,8600,3,False,2017-12-12T17:59:00.867789Z,2017-12-12T18:14:56.028360Z,955
1017,8603,25,True,2017-12-12T18:28:15.402015Z,2017-12-12T18:32:43.720474Z,268
1018,8603,31,True,2017-12-12T18:32:49.172291Z,2017-12-12T18:34:47.973593Z,118
1019,8603,49,True,2017-12-12T18:34:53.594001Z,2017-12-12T18:35:08.936127Z,15
1054,6012,44,False,2017-12-13T13:10:39.773391Z,2017-12-13T13:10:39.773405Z,0
1056,8608,14,True,2017-12-13T13:12:54.853142Z,2017-12-13T13:14:58.576330Z,123
1053,8607,41,True,2017-12-13T13:09:46.727716Z,2017-12-13T13:10:47.872779Z,61
1046,8606,44,True,2017-12-13T12:55:54.415463Z,2017-12-13T12:56:11.953605Z,17
1048,8607,57,True,2017-12-13T12:58:28.898547Z,2017-12-13T13:00:46.617889Z,137
1020,8603,8,True,2017-12-12T18:35:11.920775Z,2017-12-12T18:36:09.598994Z,57
1091,8611,12,True,2017-12-13T14:11:31.564592Z,2017-12-13T14:12:56.694815Z,85
1060,8608,10,False,2017-12-13T13:15:08.441250Z,2017-12-13T13:15:08.441277Z,0
1106,8614,10,True,2017-12-13T14:26:44.499715Z,2017-12-13T14:27:27.467636Z,42
1095,8616,6,True,2017-12-13T14:14:07.507101Z,2017-12-13T14:24:56.206698Z,648
1021,8603,19,False,2017-12-12T18:36:14.472664Z,2017-12-12T18:36:38.709268Z,24
1076,8611,14,True,2017-12-13T13:57:17.511245Z,2017-12-13T14:09:59.942903Z,762
1082,8612,14,True,2017-12-13T14:02:04.328309Z,2017-12-13T14:04:25.938238Z,141
1080,8613,25,True,2017-12-13T13:59:58.428266Z,2017-12-13T14:00:44.236249Z,45
1058,8607,53,True,2017-12-13T13:14:36.232618Z,2017-12-13T13:15:28.253205Z,52
1022,8604,44,True,2017-12-13T08:37:22.586174Z,2017-12-13T08:38:25.868603Z,63
1047,8606,21,True,2017-12-13T12:56:17.060476Z,2017-12-13T13:02:26.638414Z,369
1023,8604,49,True,2017-12-13T08:39:24.567833Z,2017-12-13T08:39:35.725694Z,11
1062,8608,12,False,2017-12-13T13:15:32.428727Z,2017-12-13T13:15:32.428750Z,0
1040,8607,23,True,2017-12-13T12:49:49.323113Z,2017-12-13T12:53:03.048990Z,193
1074,8613,6,True,2017-12-13T13:51:20.652786Z,2017-12-13T13:55:45.949116Z,265
1024,8604,8,True,2017-12-13T08:39:41.566043Z,2017-12-13T08:40:16.937882Z,35
1115,8616,12,True,2017-12-13T14:31:03.145214Z,2017-12-13T14:31:23.435749Z,20
1025,8604,51,True,2017-12-13T08:40:20.799462Z,2017-12-13T08:40:31.096292Z,10
1068,8607,56,True,2017-12-13T13:19:36.667533Z,2017-12-13T13:21:25.623183Z,108
1026,8604,26,True,2017-12-13T08:40:35.044446Z,2017-12-13T08:40:48.539822Z,13
1083,8613,49,True,2017-12-13T14:02:08.636519Z,2017-12-13T14:04:54.285427Z,165
1118,8615,2,True,2017-12-13T14:32:07.101954Z,2017-12-13T14:33:02.258858Z,55
1071,8607,59,False,2017-12-13T13:21:35.406031Z,2017-12-13T13:21:35.406097Z,0
1027,8604,31,True,2017-12-13T08:40:51.661840Z,2017-12-13T08:41:19.702682Z,28
1108,8613,21,True,2017-12-13T14:27:23.944495Z,2017-12-13T14:37:30.333599Z,606
1049,8607,38,True,2017-12-13T13:00:53.209728Z,2017-12-13T13:08:24.166789Z,450
1028,8604,14,True,2017-12-13T08:41:22.873016Z,2017-12-13T08:41:55.813594Z,32
1038,8607,25,True,2017-12-13T12:47:35.785144Z,2017-12-13T12:49:10.698020Z,94
1064,8608,17,False,2017-12-13T13:16:00.953207Z,2017-12-13T13:16:00.953232Z,0
1044,8607,18,True,2017-12-13T12:55:05.660586Z,2017-12-13T12:58:23.685440Z,198
1084,8612,10,True,2017-12-13T14:04:39.753200Z,2017-12-13T14:05:00.504233Z,20
1029,8604,46,True,2017-12-13T08:42:02.068636Z,2017-12-13T08:43:30.439513Z,88
1128,8614,26,True,2017-12-13T14:38:45.099882Z,2017-12-13T14:39:06.921501Z,21
1122,8612,46,True,2017-12-13T14:35:37.228147Z,2017-12-13T14:38:33.363935Z,176
1098,8613,31,True,2017-12-13T14:19:44.814497Z,2017-12-13T14:21:25.386811Z,100
1030,8604,1,True,2017-12-13T08:43:34.115220Z,2017-12-13T08:44:24.659366Z,50
1041,8607,14,True,2017-12-13T12:53:12.616004Z,2017-12-13T12:54:06.348643Z,53
1031,8604,2,True,2017-12-13T08:45:22.961002Z,2017-12-13T08:45:40.776969Z,17
1039,8607,26,True,2017-12-13T12:49:19.193921Z,2017-12-13T12:49:42.658309Z,23
1032,8604,25,True,2017-12-13T08:45:48.124509Z,2017-12-13T08:45:56.488490Z,8
1050,8606,13,True,2017-12-13T13:02:33.615252Z,2017-12-13T13:08:56.633278Z,383
1059,8606,6,True,2017-12-13T13:14:54.764979Z,2017-12-13T13:19:07.882714Z,253
1042,8607,51,True,2017-12-13T12:54:10.931534Z,2017-12-13T12:54:25.604215Z,14
1073,8612,6,True,2017-12-13T13:51:05.269026Z,2017-12-13T14:01:39.900896Z,634
1055,8607,46,True,2017-12-13T13:10:54.253573Z,2017-12-13T13:12:56.793940Z,122
1061,8607,50,True,2017-12-13T13:15:32.274091Z,2017-12-13T13:19:30.298318Z,238
1096,8611,19,True,2017-12-13T14:14:35.528880Z,2017-12-13T14:21:32.875212Z,417
1043,8607,12,True,2017-12-13T12:54:29.673325Z,2017-12-13T12:54:56.515040Z,26
1033,8604,6,True,2017-12-13T08:46:04.569634Z,2017-12-13T08:47:47.950795Z,103
1072,8611,6,True,2017-12-13T13:49:59.516647Z,2017-12-13T13:56:40.015280Z,400
1075,8613,10,False,2017-12-13T13:55:59.507631Z,2017-12-13T13:57:09.526742Z,70
1081,8613,8,True,2017-12-13T14:00:48.483112Z,2017-12-13T14:01:59.952481Z,71
1034,8606,26,True,2017-12-13T12:41:40.613117Z,2017-12-13T12:43:30.520154Z,109
1035,8606,49,True,2017-12-13T12:43:37.535861Z,2017-12-13T12:43:55.849829Z,18
1051,8607,13,True,2017-12-13T13:08:31.257686Z,2017-12-13T13:09:43.267459Z,72
1036,8606,51,True,2017-12-13T12:44:02.206498Z,2017-12-13T12:44:10.682472Z,8
1037,8606,19,True,2017-12-13T12:44:16.187885Z,2017-12-13T12:55:26.703543Z,670
1087,8613,46,False,2017-12-13T14:06:03.961788Z,2017-12-13T14:18:15.832804Z,731
1077,8613,14,False,2017-12-13T13:57:22.282419Z,2017-12-13T13:57:40.403883Z,18
1085,8613,12,True,2017-12-13T14:04:59.585588Z,2017-12-13T14:05:50.678021Z,51
1063,8609,31,True,2017-12-13T13:15:58.921921Z,2017-12-13T13:17:03.938052Z,65
1093,8611,8,True,2017-12-13T14:13:08.450591Z,2017-12-13T14:14:26.868468Z,78
1045,8606,12,True,2017-12-13T12:55:31.453105Z,2017-12-13T12:55:50.849835Z,19
1086,8612,12,True,2017-12-13T14:05:16.886738Z,2017-12-13T14:06:53.235998Z,96
1089,8612,19,True,2017-12-13T14:08:40.336279Z,2017-12-13T14:17:07.278620Z,506
1057,8607,1,True,2017-12-13T13:13:02.376158Z,2017-12-13T13:14:26.304345Z,83
1065,8608,31,False,2017-12-13T13:17:19.152760Z,2017-12-13T13:17:19.152788Z,0
1109,8614,12,True,2017-12-13T14:27:57.294454Z,2017-12-13T14:28:41.428508Z,44
1101,8611,23,True,2017-12-13T14:21:40.295838Z,2017-12-13T14:29:30.465639Z,470
1099,8612,11,True,2017-12-13T14:21:11.147053Z,2017-12-13T14:22:57.676222Z,106
1100,8613,51,True,2017-12-13T14:21:31.900701Z,2017-12-13T14:21:53.682310Z,21
1078,8613,2,True,2017-12-13T13:58:15.828131Z,2017-12-13T13:59:04.202300Z,48
1088,8612,8,True,2017-12-13T14:07:11.554244Z,2017-12-13T14:07:40.207163Z,28
1067,8606,38,True,2017-12-13T13:19:12.964853Z,2017-12-13T13:20:45.379056Z,92
1052,8606,57,True,2017-12-13T13:09:00.182079Z,2017-12-13T13:14:49.503942Z,349
1079,8613,19,False,2017-12-13T13:59:09.955052Z,2017-12-13T13:59:09.955069Z,0
1066,8608,6,False,2017-12-13T13:17:37.417239Z,2017-12-13T13:17:37.417269Z,0
1069,8606,18,True,2017-12-13T13:20:49.182069Z,2017-12-13T13:25:21.155542Z,271
1070,8610,19,False,2017-12-13T13:20:50.336476Z,2017-12-13T13:20:50.336504Z,0
1097,8612,23,True,2017-12-13T14:17:28.629437Z,2017-12-13T14:20:36.043060Z,187
1090,8611,10,True,2017-12-13T14:10:13.560486Z,2017-12-13T14:11:23.935740Z,70
1112,8614,14,True,2017-12-13T14:28:54.281601Z,2017-12-13T14:29:38.625750Z,44
1103,8612,13,True,2017-12-13T14:23:38.359436Z,2017-12-13T14:26:24.554827Z,166
1092,8614,6,True,2017-12-13T14:13:00.320944Z,2017-12-13T14:26:28.510568Z,808
1116,8616,21,False,2017-12-13T14:31:28.493386Z,2017-12-13T14:32:36.233816Z,67
1104,8616,14,True,2017-12-13T14:25:10.502354Z,2017-12-13T14:25:28.102520Z,17
1094,8615,6,True,2017-12-13T14:13:38.694607Z,2017-12-13T14:30:44.477134Z,1025
1113,8614,8,True,2017-12-13T14:30:10.451850Z,2017-12-13T14:30:46.643730Z,36
1125,8614,2,True,2017-12-13T14:37:47.971037Z,2017-12-13T14:38:15.057299Z,27
1105,8616,23,True,2017-12-13T14:25:31.247250Z,2017-12-13T14:28:18.431804Z,167
1102,8613,11,True,2017-12-13T14:21:57.510646Z,2017-12-13T14:27:19.026636Z,321
1126,8614,25,True,2017-12-13T14:38:20.133570Z,2017-12-13T14:38:34.849797Z,14
1120,8616,10,True,2017-12-13T14:33:34.759025Z,2017-12-13T14:33:51.020371Z,16
1114,8611,13,True,2017-12-13T14:30:13.480378Z,2017-12-13T14:33:52.189822Z,218
1110,8616,19,True,2017-12-13T14:28:22.048245Z,2017-12-13T14:39:30.407745Z,668
1107,8612,21,True,2017-12-13T14:26:56.479097Z,2017-12-13T14:28:28.171442Z,91
1134,8614,51,True,2017-12-13T14:40:41.539668Z,2017-12-13T14:40:49.481544Z,7
1131,8616,31,True,2017-12-13T14:39:33.725364Z,2017-12-13T14:40:19.266923Z,45
1111,8612,1,True,2017-12-13T14:28:50.138807Z,2017-12-13T14:34:58.075761Z,367
1117,8614,19,True,2017-12-13T14:31:29.682736Z,2017-12-13T14:35:24.985959Z,235
1121,8611,21,True,2017-12-13T14:34:06.072677Z,2017-12-13T14:38:26.227595Z,260
1139,8615,12,True,2017-12-13T14:42:20.810854Z,2017-12-13T14:42:57.549348Z,36
1123,8614,23,True,2017-12-13T14:35:44.385695Z,2017-12-13T14:37:27.864724Z,103
1130,8614,31,True,2017-12-13T14:39:14.987628Z,2017-12-13T14:40:08.257225Z,53
1129,8612,57,False,2017-12-13T14:39:14.862501Z,2017-12-13T14:41:39.841043Z,144
1135,8614,49,True,2017-12-13T14:40:54.984903Z,2017-12-13T14:41:15.150081Z,20
1132,8614,44,True,2017-12-13T14:40:13.703623Z,2017-12-13T14:40:35.798964Z,22
1133,8616,11,True,2017-12-13T14:40:21.908280Z,2017-12-13T14:41:01.377694Z,39
1119,8615,23,True,2017-12-13T14:33:07.059631Z,2017-12-13T14:41:55.429370Z,528
1137,8614,11,False,2017-12-13T14:41:28.971838Z,2017-12-13T14:41:28.971862Z,0
1136,8616,57,False,2017-12-13T14:41:06.640414Z,2017-12-13T14:41:50.898921Z,44
1124,8613,38,True,2017-12-13T14:37:41.751582Z,2017-12-13T14:45:16.592066Z,454
1138,8615,51,True,2017-12-13T14:42:01.879692Z,2017-12-13T14:42:14.273503Z,12
1140,8614,46,False,2017-12-13T14:46:09.450454Z,2017-12-13T14:46:09.450475Z,0
1127,8611,1,True,2017-12-13T14:38:40.209642Z,2017-12-13T14:44:11.258441Z,331
1144,8617,2,False,2017-12-13T14:47:38.424294Z,2017-12-13T14:47:38.424321Z,0
1141,8617,44,True,2017-12-13T14:46:43.081737Z,2017-12-13T14:47:29.925230Z,46
1146,8621,6,True,2017-12-13T14:47:44.120263Z,2017-12-13T14:51:31.208718Z,227
1179,8620,23,True,2017-12-13T15:00:41.792784Z,2017-12-13T15:11:47.303178Z,665
1208,8619,21,True,2017-12-13T15:13:13.650778Z,2017-12-13T15:15:51.219821Z,157
