user,game,step,time,correct,code,trace
19620,3,4,43,False,bL_Fr2_2_1|_FbRg2||||,"{(5, 9), (5, 10), (5, 11), (5, 12), (5, 7), (5, 8)}"
19620,3,5,22,False,bL_Fr2b2_1|_FbRg2||||,"{(5, 9), (5, 10), (5, 11), (5, 12), (5, 7), (5, 8)}"
19620,3,6,79,False,bL_Fr2_1b2|_FbRg2||||,"{(5, 9), (7, 12), (2, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (7, 10), (2, 6), (5, 11), (4, 5), (2, 10), (7, 5), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (5, 7), (2, 11), (7, 8)}"
19634,1,1,49,False,_FbLr2_1|_FbR_2||||,"{(5, 9), (7, 12), (2, 8), (9, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (9, 11), (7, 10), (8, 6), (9, 7), (2, 6), (5, 11), (4, 5), (2, 10), (9, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (8, 12), (5, 7), (2, 11), (9, 9), (7, 8), (9, 12)}"
19634,1,2,25,False,_FbLrRr2_1|_FbR_2||||,"{(5, 9), (7, 3), (2, 8), (4, 12), (2, 12), (9, 4), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (9, 3), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (8, 3), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
19634,1,3,1,True,_FbLrRr2_1|_FbR_2||||,"{(5, 9), (7, 3), (2, 8), (4, 12), (2, 12), (9, 4), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (9, 3), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (8, 3), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
19638,1,1,30,False,gFbLrF_1|||||,"{(5, 9), (5, 10), (5, 11), (5, 12), (5, 7), (5, 8)}"
19638,1,2,12,False,gFbLbFrF_1|||||,"{(5, 9), (7, 12), (2, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (7, 10), (2, 6), (5, 11), (4, 5), (2, 10), (7, 5), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (5, 7), (2, 11), (7, 8)}"
19638,1,3,35,False,_FbLbF_2|_FbRbF_1||||,"{(5, 9), (7, 12), (2, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (7, 10), (2, 6), (5, 11), (4, 5), (2, 10), (7, 5), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (5, 7), (2, 11), (7, 8)}"
19638,1,4,34,False,gFbLbF_2|_FbRbF_1||||,"{(5, 9), (7, 12), (2, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (7, 10), (2, 6), (5, 11), (4, 5), (2, 10), (7, 5), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (5, 7), (2, 11), (7, 8)}"
19638,1,5,69,False,gFbLbF_2|_FgRbR_1||||,"{(5, 9), (5, 7), (5, 8)}"
19659,1,1,28,False,_FbL_FbL|||||,"{(5, 9), (5, 7), (5, 8)}"
19671,1,1,46,False,_FbLrRr2_1|_FbR_2||||,"{(5, 9), (7, 3), (2, 8), (4, 12), (2, 12), (9, 4), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (9, 3), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (8, 3), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
19671,1,2,107,True,_FbLrRr2_1|_FbR_2||||,"{(5, 9), (7, 3), (2, 8), (4, 12), (2, 12), (9, 4), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (9, 3), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (8, 3), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
19809,1,1,74,False,_F_F_FbL_2|gR_FbR_1||||,"{(5, 9), (5, 7), (5, 10), (5, 8)}"
19809,1,2,199,False,_FbLr2_1|_FbR_2||||,"{(5, 9), (7, 12), (2, 8), (9, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (9, 11), (7, 10), (8, 6), (9, 7), (2, 6), (5, 11), (4, 5), (2, 10), (9, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (8, 12), (5, 7), (2, 11), (9, 9), (7, 8), (9, 12)}"
19809,1,3,114,False,_FbLr2rR_1|_FbR_2||||,"{(5, 9), (7, 12), (2, 8), (9, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (9, 11), (7, 10), (8, 6), (9, 7), (2, 6), (5, 11), (4, 5), (2, 10), (9, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (8, 12), (5, 7), (2, 11), (9, 9), (7, 8), (9, 12)}"
19809,1,4,28,False,_FbLrRr2_1|_FbR_2||||,"{(5, 9), (7, 3), (2, 8), (4, 12), (2, 12), (9, 4), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (9, 3), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (8, 3), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
19809,1,5,2,True,_FbLrRr2_1|_FbR_2||||,"{(5, 9), (7, 3), (2, 8), (4, 12), (2, 12), (9, 4), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (9, 3), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (8, 3), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
19860,1,1,136,False,_FbLr2_1|_FbR_2||||,"{(5, 9), (7, 12), (2, 8), (9, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (9, 11), (7, 10), (8, 6), (9, 7), (2, 6), (5, 11), (4, 5), (2, 10), (9, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (8, 12), (5, 7), (2, 11), (9, 9), (7, 8), (9, 12)}"
19860,1,2,34,False,_FbLrRr2_1|_FbR_2||||,"{(5, 9), (7, 3), (2, 8), (4, 12), (2, 12), (9, 4), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (9, 3), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (8, 3), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
19860,1,3,5,True,_FbLrRr2_1|_FbR_2||||,"{(5, 9), (7, 3), (2, 8), (4, 12), (2, 12), (9, 4), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (9, 3), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (8, 3), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
19967,1,1,25,False,_F_F_F_F_2|_FbL_1||||,"{(5, 9), (5, 10), (3, 12), (5, 11), (5, 12), (5, 7), (4, 12), (2, 12), (5, 8)}"
19967,1,2,6,False,_FgF_F_F_2|_FbL_1||||,"{(5, 9), (5, 10), (3, 12), (5, 11), (5, 12), (5, 7), (4, 12), (2, 12), (5, 8)}"
19967,1,3,5,False,_F_FgF_F_2|_FbL_1||||,"{(5, 9), (5, 10), (3, 12), (5, 11), (5, 12), (5, 7), (4, 12), (2, 12), (5, 8)}"
19967,1,4,5,False,_FgFgFgF_2|_FbL_1||||,"{(5, 9), (5, 10), (3, 12), (5, 11), (5, 12), (5, 7), (4, 12), (2, 12), (5, 8)}"
19967,1,5,8,False,_FgFgFgF_2|_F_L_1||||,"{(5, 9), (5, 10), (3, 12), (5, 11), (5, 12), (5, 7), (4, 12), (2, 12), (5, 8)}"
19967,1,6,18,False,_FgFgFgF_2|gF_L_1||||,"{(2, 7), (5, 9), (4, 7), (5, 10), (3, 12), (2, 9), (5, 11), (2, 8), (5, 12), (5, 7), (2, 11), (2, 10), (4, 12), (2, 12), (3, 7), (5, 8)}"
19967,1,7,10,False,_FgFgFgF_2|gFbL_1||||,"{(5, 9), (7, 12), (2, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (7, 10), (2, 6), (5, 11), (4, 5), (2, 10), (7, 5), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (5, 7), (2, 11), (7, 8)}"
19967,1,8,14,False,_F_FgFgF_2|gFbL_1||||,"{(5, 9), (7, 12), (2, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (7, 10), (2, 6), (5, 11), (4, 5), (2, 10), (7, 5), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (5, 7), (2, 11), (7, 8)}"
19967,1,9,34,False,_F_FgFgF_2|gFbRbL_1||||,"{(5, 9), (5, 10), (5, 11), (5, 12), (5, 7), (5, 8)}"
19967,1,10,10,False,_F_FgFgF_2|gFbL_1||||,"{(5, 9), (7, 12), (2, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (7, 10), (2, 6), (5, 11), (4, 5), (2, 10), (7, 5), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (5, 7), (2, 11), (7, 8)}"
19967,1,11,15,False,_F_FgFgF_2|gFbLbL_1||||,"{(5, 9), (5, 10), (5, 11), (5, 12), (5, 7), (5, 8)}"
19967,1,12,11,False,_F_F_FgF_2|gFbLbL_1||||,"{(5, 9), (5, 10), (5, 11), (5, 12), (5, 7), (5, 8)}"
19967,1,13,28,False,_FbF_FgF_2|gFbLbL_1||||,"{(5, 9), (5, 10), (5, 11), (5, 12), (5, 7), (5, 8)}"
19967,1,14,10,False,_FrF_FgF_2|gFbLbL_1||||,"{(5, 9), (5, 10), (5, 11), (5, 12), (5, 7), (5, 8)}"
19967,1,15,4,False,rF_F_FgF_2|gFbLbL_1||||,"{(5, 9), (5, 10), (5, 11), (5, 12), (5, 7), (5, 8)}"
19967,2,1,10,False,_L|||||,"{(5, 7)}"
19967,2,2,7,False,_L_F_FgL|||||,"{(3, 7), (4, 7), (5, 7)}"
19967,2,3,10,False,_L_F_FgL_2|_F_F_1||||,"{(4, 7), (5, 5), (4, 5), (5, 7), (3, 6), (3, 7), (3, 5)}"
19967,2,4,15,False,_L_F_FgL_2|bF_F_1||||,"{(3, 7), (4, 7), (5, 7), (3, 6)}"
19967,2,5,11,False,_L_F_FgL_2|gF_F_1||||,"{(4, 7), (5, 5), (4, 5), (5, 7), (3, 6), (3, 7), (3, 5)}"
19967,2,6,32,False,_F_FbF_F_2|_FbL_1||||,"{(5, 9), (5, 10), (5, 11), (5, 12), (5, 7), (5, 8)}"
19967,2,7,8,False,_F_FgF_F_2|_FbL_1||||,"{(5, 9), (5, 10), (3, 12), (5, 11), (5, 12), (5, 7), (4, 12), (2, 12), (5, 8)}"
19967,2,8,7,False,_F_FgFgF_2|_FbL_1||||,"{(5, 9), (5, 10), (3, 12), (5, 11), (5, 12), (5, 7), (4, 12), (2, 12), (5, 8)}"
19967,2,9,5,False,_F_FgFgF_2|gFbL_1||||,"{(5, 9), (7, 12), (2, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (7, 10), (2, 6), (5, 11), (4, 5), (2, 10), (7, 5), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (5, 7), (2, 11), (7, 8)}"
19967,2,10,17,False,_F_FgFgF_2|gF_L_1||||,"{(2, 7), (5, 9), (4, 7), (5, 10), (3, 12), (2, 9), (5, 11), (2, 8), (5, 12), (5, 7), (2, 11), (2, 10), (4, 12), (2, 12), (3, 7), (5, 8)}"
19967,2,11,42,False,_F_FgFgF_2|gFbL_1||||,"{(5, 9), (7, 12), (2, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (7, 10), (2, 6), (5, 11), (4, 5), (2, 10), (7, 5), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (5, 7), (2, 11), (7, 8)}"
19967,2,12,24,False,_F_FgFgF_2|gFbLbL_1||||,"{(5, 9), (5, 10), (5, 11), (5, 12), (5, 7), (5, 8)}"
19967,2,13,7,False,_F_FgFgF_2|gFbLbR_1||||,"{(5, 9), (5, 10), (5, 11), (5, 12), (5, 7), (5, 8)}"
20049,1,1,56,False,_FbLr2_1|_FbR_2||||,"{(5, 9), (7, 12), (2, 8), (9, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (9, 11), (7, 10), (8, 6), (9, 7), (2, 6), (5, 11), (4, 5), (2, 10), (9, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (8, 12), (5, 7), (2, 11), (9, 9), (7, 8), (9, 12)}"
20049,1,2,17,False,bL_Fr2_1|bR_F_2||||,"{(5, 9), (7, 12), (2, 8), (9, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (9, 11), (7, 10), (8, 6), (9, 7), (2, 6), (5, 11), (4, 5), (2, 10), (9, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (8, 12), (5, 7), (2, 11), (9, 9), (7, 8), (9, 12)}"
20049,1,3,49,False,bL_Fr2_1|bR_FrR_2||||,"{(5, 9), (7, 12), (2, 8), (9, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (9, 11), (7, 10), (8, 6), (9, 7), (2, 6), (5, 11), (4, 5), (2, 10), (9, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (8, 12), (5, 7), (2, 11), (9, 9), (7, 8), (9, 12)}"
20049,1,4,11,False,bL_Fr2_1|bR_FrL_2||||,"{(5, 9), (7, 12), (2, 8), (9, 8), (7, 7), (4, 12), (2, 12), (7, 11), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (9, 11), (7, 10), (8, 6), (9, 7), (2, 6), (5, 11), (4, 5), (2, 10), (9, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (7, 9), (5, 10), (3, 12), (8, 12), (5, 7), (2, 11), (9, 9), (7, 8), (9, 12)}"
20049,1,5,52,False,bL_Fr2_1|rLrL_F_1||||,"{(5, 9), (2, 8), (4, 12), (2, 12), (2, 5), (8, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (2, 6), (5, 11), (4, 5), (2, 10), (7, 5), (6, 5), (3, 5), (2, 7), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
20049,1,6,54,False,bL_Fr2_1|rLbL_F_2||||,"{(5, 9), (2, 8), (4, 12), (2, 12), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (2, 6), (5, 11), (4, 5), (2, 10), (7, 5), (6, 5), (3, 5), (2, 7), (5, 10), (3, 12), (5, 7), (2, 11)}"
20049,1,7,78,False,bL_FrRr2_1|_FbR_2||||,"{(5, 9), (7, 3), (2, 8), (4, 12), (2, 12), (9, 4), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (9, 3), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (8, 3), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
20049,1,8,1,True,bL_FrRr2_1|_FbR_2||||,"{(5, 9), (7, 3), (2, 8), (4, 12), (2, 12), (9, 4), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (9, 3), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (8, 3), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
20072,1,1,31,False,_L_F_F_F_2|_L_F_F_1||||,"{(2, 7), (4, 7), (2, 6), (5, 5), (4, 5), (5, 7), (3, 7), (2, 5), (3, 5)}"
20072,1,2,40,False,_L_F_F_L_2|_F_F_F_1||||,"{(4, 7), (5, 4), (5, 5), (5, 7), (4, 4), (3, 6), (3, 7), (3, 4), (3, 5)}"
20072,1,3,29,False,_L_F_F_L_2|_F_F_L_1||||,"{(2, 7), (4, 7), (5, 7), (3, 6), (3, 7), (3, 5)}"
20072,1,4,26,False,_F_F_F_L_2|_F_F_L_1||||,"{(4, 10), (5, 9), (4, 7), (5, 10), (3, 10), (5, 7), (3, 8), (3, 9), (3, 7), (5, 8)}"
20074,1,1,29,False,_F_F_F_F_1|bL_F_F_2||||,"{(5, 9), (5, 10), (5, 11), (5, 12), (5, 7), (5, 8)}"
20074,1,2,11,False,_F_F_F_F_1|bR_F_F_2||||,"{(5, 9), (5, 10), (5, 11), (5, 12), (5, 7), (5, 8)}"
20074,1,3,5,False,_F_F_F_F_1|bRbF_F_2||||,"{(5, 9), (5, 10), (5, 11), (5, 12), (5, 7), (5, 8)}"
20074,1,4,6,False,_F_F_F_F_1|bRgF_F_2||||,"{(5, 9), (5, 10), (5, 11), (5, 12), (5, 7), (5, 8)}"
20077,1,1,9,False,gL|||||,"{(5, 7)}"
20077,1,2,7,False,gLgFgF|||||,"{(3, 7), (4, 7), (5, 7)}"
20077,1,3,4,False,gLgFgFgL|||||,"{(3, 7), (4, 7), (5, 7)}"
20077,1,4,7,False,gLgFgFgL_2|_F||||,"{(3, 7), (4, 7), (5, 7), (3, 6)}"
20077,1,5,9,False,gLgFgFgL_2|_FgF||||,"{(3, 7), (4, 7), (5, 7), (3, 6), (3, 5)}"
20077,1,6,9,False,gLgFgFgL_2|gF_L||||,"{(3, 7), (4, 7), (5, 7), (3, 6)}"
20077,1,7,4,False,gLgFgFgL_2|gFgF_L||||,"{(3, 7), (4, 7), (5, 7), (3, 6), (3, 5)}"
20077,1,8,5,False,gLgFgFgL_2|gFgF_L_F||||,"{(4, 7), (4, 5), (5, 7), (3, 6), (3, 7), (3, 5)}"
20077,2,1,7,False,_F|||||,"{(5, 7), (5, 8)}"
20077,2,2,5,False,_F_2|_1||||,"{(5, 9), (5, 10), (5, 11), (5, 12), (5, 7), (5, 8)}"
20077,2,3,4,False,_F_L_2|_1||||,"{(4, 7), (5, 7), (5, 8), (4, 8)}"
20077,2,4,8,False,_L_F_2|_1||||,"{(4, 7), (5, 7)}"
20077,2,5,5,False,_L_F_F_2|_1||||,"{(4, 7), (5, 5), (4, 5), (5, 7), (3, 6), (3, 7), (3, 5)}"
20077,2,6,28,False,_L_F_F_F_2|_1||||,"{(2, 7), (4, 7), (2, 6), (5, 4), (5, 5), (5, 7), (4, 4), (3, 7), (2, 5), (3, 4), (2, 4)}"
20077,2,7,15,False,_L_F_F_F_2|_F_F_1||||,"{(2, 7), (3, 7), (4, 7), (5, 7)}"
20077,2,8,11,False,gL_F_F_F_2|_F_F_1||||,"{(2, 7), (3, 7), (4, 7), (5, 7)}"
20077,2,9,7,False,gL_F_F_F_2|_1||||,"{(2, 7), (4, 7), (2, 6), (5, 4), (5, 5), (5, 7), (4, 4), (3, 7), (2, 5), (3, 4), (2, 4)}"
20077,2,10,9,False,gLgF_F_F_2|_1||||,"{(2, 7), (4, 7), (2, 6), (5, 4), (5, 5), (5, 7), (4, 4), (3, 7), (2, 5), (3, 4), (2, 4)}"
20077,2,11,8,False,gLgF_R_F_2|_1||||,"{(4, 7), (2, 9), (4, 8), (5, 7), (2, 10), (3, 8), (3, 9)}"
20077,2,12,7,False,gLgF_R_L_2|_1||||,"{(4, 7), (5, 7)}"
20077,3,1,7,False,gL|||||,"{(5, 7)}"
20077,3,2,7,False,gL_F_F_F_2|||||,"{(2, 7), (3, 7), (4, 7), (5, 7)}"
20077,3,3,4,False,gL_F_F_L_2|||||,"{(3, 7), (4, 7), (5, 7)}"
20077,3,4,7,False,gL_F_F_L_2|_1||||,"{(3, 7), (4, 7), (5, 7)}"
20077,3,5,5,False,gL_F_F_F_2|_L_1||||,"{(2, 7), (3, 7), (4, 7), (5, 7)}"
20077,3,6,8,False,gL_F_F_F_2|_L_FbF_1||||,"{(2, 7), (4, 7), (2, 6), (5, 7), (3, 6), (3, 7)}"
20077,3,7,6,False,gL_F_F_F_2|_L_F_F_1||||,"{(2, 7), (4, 7), (2, 6), (5, 7), (2, 3), (3, 7), (2, 5), (2, 4)}"
20077,3,8,19,False,gL_F_F_F_2|_L_F_R_1||||,"{(2, 7), (4, 7), (2, 6), (3, 3), (5, 7), (2, 3), (4, 3), (3, 7), (2, 5), (2, 4), (5, 3)}"
20077,3,9,12,False,gL_F_F_F_2|_L_F_L_1||||,"{(2, 7), (4, 7), (2, 6), (2, 9), (2, 8), (5, 7), (3, 7)}"
20077,3,10,9,False,gLbF_F_F_2|_L_F_L_1||||,"{(4, 7), (4, 9), (4, 8), (2, 8), (5, 7), (3, 8), (3, 6), (3, 7)}"
20077,3,11,16,False,_L_F_F_F_2|_L_F_L_1||||,"{(2, 7), (4, 7), (2, 6), (2, 9), (2, 8), (5, 7), (3, 7)}"
20078,1,1,19,False,_F_F_F_L_2|||||,"{(5, 9), (5, 7), (5, 10), (5, 8)}"
20078,2,1,31,False,gL_F_F_L_2|_F||||,"{(3, 7), (4, 7), (5, 7), (3, 6)}"
20078,2,2,28,False,gL_F_F_L_2|_F_F_L_1||||,"{(2, 7), (4, 7), (5, 7), (3, 6), (3, 7), (3, 5)}"
20215,1,1,56,False,_FbLrRr2_1|_FbR_2||||,"{(5, 9), (7, 3), (2, 8), (4, 12), (2, 12), (9, 4), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (9, 3), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (8, 3), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
20215,1,2,12,True,_FbLrRr2_1|_FbR_2||||,"{(5, 9), (7, 3), (2, 8), (4, 12), (2, 12), (9, 4), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (9, 3), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (8, 3), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
20216,1,1,127,False,gFgFgFgFbL|gFgFbL||||,"{(5, 9), (5, 7), (5, 10), (5, 8), (5, 11)}"
20218,1,1,35,False,_FbLrRr2_1|_FbR_2||||,"{(5, 9), (7, 3), (2, 8), (4, 12), (2, 12), (9, 4), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (9, 3), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (8, 3), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
20218,1,2,1,True,_FbLrRr2_1|_FbR_2||||,"{(5, 9), (7, 3), (2, 8), (4, 12), (2, 12), (9, 4), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (9, 3), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (8, 3), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
20233,1,1,29,False,_L_F_F_L_F|||||,"{(3, 7), (4, 7), (5, 7), (3, 6)}"
20233,1,2,35,False,_L_F_F_L_F|_F_2_L_R||||,"{(3, 7), (4, 7), (5, 7), (3, 6)}"
20268,1,1,43,False,_FbLrRr2_1|_FbR_2||||,"{(5, 9), (7, 3), (2, 8), (4, 12), (2, 12), (9, 4), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (9, 3), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (8, 3), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
20268,1,2,5,True,_FbLrRr2_1|_FbR_2||||,"{(5, 9), (7, 3), (2, 8), (4, 12), (2, 12), (9, 4), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (9, 3), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (8, 3), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
20269,1,1,29,False,_F_F_R_F_2|_L_F_F_1||||,"{(5, 9), (5, 7), (5, 8)}"
20269,1,2,10,False,_F_F_L_F_2|_L_F_F_1||||,"{(5, 9), (4, 7), (4, 9), (4, 8), (5, 7), (5, 8)}"
20269,1,3,9,False,_F_F_F_L_2|_L_F_F_1||||,"{(5, 9), (5, 7), (5, 10), (5, 8)}"
20269,1,4,14,False,_F_F_L_F_2|_F_F_L_1||||,"{(2, 7), (5, 9), (4, 7), (4, 9), (2, 9), (2, 8), (5, 7), (3, 9), (3, 7), (5, 8)}"
20269,1,5,32,False,_F_F_L_F_2|_R_F_L_1||||,"{(4, 10), (5, 9), (4, 9), (2, 9), (3, 10), (5, 7), (2, 10), (5, 8)}"
20269,1,6,8,False,_F_F_L_F_2|_L_F_L_1||||,"{(5, 9), (5, 7), (4, 9), (5, 8), (4, 8)}"
20269,2,1,82,False,_FbLrRr2_1|_FbR_2||||,"{(5, 9), (7, 3), (2, 8), (4, 12), (2, 12), (9, 4), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (9, 3), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (8, 3), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
20269,2,2,1,True,_FbLrRr2_1|_FbR_2||||,"{(5, 9), (7, 3), (2, 8), (4, 12), (2, 12), (9, 4), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (9, 3), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (8, 3), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
20271,1,1,35,False,_FbLrRr2_1|_FbR_2||||,"{(5, 9), (7, 3), (2, 8), (4, 12), (2, 12), (9, 4), (2, 5), (5, 8), (5, 5), (2, 9), (5, 12), (7, 6), (8, 6), (2, 6), (5, 11), (4, 5), (9, 3), (2, 10), (7, 5), (9, 6), (6, 5), (3, 5), (2, 7), (8, 3), (5, 10), (3, 12), (5, 7), (2, 11), (9, 5)}"
